n,t,run diff,run intersection size,random pair intersection size,max diff alter,max diff alter intersection size,min diff alter,min diff alter intersection size
100,4,0,70,36,2,70,0,70
100,4,0,36,100,4,90,0,50
100,4,0,70,57,3,90,0,70
100,4,0,22,70,3,484,0,142
100,4,0,50,78,4,50,0,142
100,4,0,50,116,6,70,0,70
100,4,0,50,30,5,50,0,393
100,4,0,50,50,3,70,0,130
100,4,0,70,70,2,57,0,70
100,4,0,70,36,6,70,0,36
100,4,0,70,70,3,106,0,50
100,4,0,70,180,4,78,0,142
100,4,0,50,70,5,190,0,78
100,4,0,50,70,4,70,0,70
100,4,0,50,110,5,70,0,90
100,4,0,50,50,3,70,0,64
100,4,0,50,70,7,70,0,130
100,4,0,70,70,4,70,0,70
100,4,0,70,64,5,50,0,120
100,4,0,36,50,5,64,0,103
100,4,0,70,140,5,141,0,110
100,4,0,50,78,4,36,0,78
100,4,0,70,50,2,50,0,70
100,4,0,70,90,4,70,0,90
100,4,0,36,396,2,56,0,56
100,4,0,50,110,3,70,0,50
100,4,0,70,36,2,50,0,90
100,4,0,36,50,6,70,0,64
100,4,0,50,90,4,180,0,113
100,4,0,50,100,3,70,0,50
100,4,0,70,50,3,50,0,70
100,4,0,50,50,2,92,0,92
100,4,0,70,90,3,90,0,110
100,4,0,70,70,11,70,0,110
100,4,0,50,70,6,71,0,22
100,4,0,50,50,9,90,0,50
100,4,0,50,50,4,70,0,110
100,4,0,70,92,4,120,0,90
100,4,0,36,90,3,70,0,70
100,4,0,50,50,4,70,0,110
100,4,0,70,92,3,50,0,70
100,4,0,50,90,4,70,0,70
100,4,0,50,70,7,70,0,171
100,4,0,50,70,4,30,0,90
100,4,0,50,70,2,36,0,22
100,4,0,70,90,2,70,0,70
100,4,0,70,90,7,70,0,64
100,4,0,36,118,5,50,0,70
100,4,0,70,70,4,50,0,70
100,4,0,70,200,4,50,0,50
100,4,0,70,210,3,50,0,70
100,4,0,36,90,8,70,0,50
100,4,0,70,70,10,70,0,150
100,4,0,50,90,2,70,0,130
100,4,0,36,130,2,86,0,78
100,4,0,50,70,15,70,0,50
100,4,0,70,50,3,70,0,90
100,4,0,70,86,6,90,0,110
100,4,0,70,50,3,70,0,106
100,4,0,70,70,7,70,0,50
100,4,0,36,90,7,211,0,260
100,4,0,70,50,4,150,0,100
100,4,0,70,70,4,70,0,70
100,4,0,50,50,2,50,0,64
100,4,0,50,70,1,130,0,70
100,4,0,50,116,6,50,0,50
100,4,0,50,50,4,70,0,130
100,4,0,50,50,3,70,0,70
100,4,0,50,71,2,70,0,64
100,4,0,50,90,4,70,0,110
100,4,0,50,50,2,70,0,70
100,4,0,50,70,4,70,0,50
100,4,0,50,90,8,70,0,130
100,4,0,50,50,4,90,0,90
100,4,0,50,50,8,50,0,110
100,4,0,70,106,5,134,0,180
100,4,0,50,50,1,50,0,30
100,4,0,70,70,4,70,0,36
100,4,0,50,70,2,50,0,168
100,4,0,70,150,2,110,0,110
100,4,0,50,108,1,70,0,78
100,4,0,70,70,4,70,0,130
100,4,0,50,70,5,90,0,64
100,4,0,70,50,3,50,0,50
100,4,0,50,206,4,150,0,70
100,4,0,50,140,4,50,0,70
100,4,0,50,90,5,70,0,174
100,4,0,50,130,4,70,0,50
100,4,0,70,50,3,70,0,64
100,4,0,50,168,4,70,0,70
100,4,0,70,90,6,90,0,70
100,4,0,50,70,4,90,0,36
100,4,0,50,50,4,150,0,142
100,4,0,70,70,3,64,0,90
100,4,0,50,70,8,50,0,50
100,4,0,50,129,4,70,0,70
100,4,0,70,70,2,50,0,50
100,4,0,36,90,7,250,0,196
100,4,0,70,78,2,70,0,176
100,4,0,50,70,3,70,0,130
100,4,0,30,36,4,78,0,226
100,4,0,36,90,3,70,0,50
100,4,0,70,90,3,70,0,50
100,4,0,50,106,2,70,0,92
100,4,0,50,50,2,70,0,130
100,4,0,70,134,13,70,0,70
100,4,0,70,70,4,70,0,110
100,4,0,50,150,6,190,0,50
100,4,0,50,130,6,70,0,150
100,4,0,70,30,3,180,0,70
100,4,0,70,186,5,180,0,50
100,4,0,50,50,5,70,0,50
100,4,0,50,70,4,50,0,64
100,4,0,70,36,3,70,0,70
100,4,0,36,50,6,50,0,50
100,4,0,70,90,6,70,0,70
100,4,0,70,50,4,50,0,36
100,4,0,50,170,4,30,0,70
100,4,0,70,70,5,70,0,150
100,4,0,50,120,7,150,0,36
100,4,0,50,90,4,78,0,116
100,4,0,30,70,3,70,0,116
100,4,0,50,70,4,70,0,70
100,4,0,50,70,3,50,0,70
100,4,0,50,30,5,50,0,78
100,4,0,70,70,2,64,0,70
100,4,0,70,70,4,90,0,50
100,4,0,70,70,2,70,0,90
100,4,0,50,220,2,70,0,36
100,4,0,70,50,5,130,0,78
100,4,0,70,70,7,110,0,50
100,4,0,50,70,5,70,0,110
100,4,0,50,50,6,70,0,36
100,4,0,70,90,3,110,0,90
100,4,0,50,22,3,50,0,106
100,4,0,70,70,4,70,0,50
100,4,0,70,99,4,180,0,130
100,4,0,50,70,1,90,0,50
100,4,0,50,110,5,70,0,64
100,4,0,50,110,6,220,0,64
100,4,0,50,30,5,50,0,70
100,4,0,70,50,3,64,0,90
100,4,0,36,70,2,70,0,50
100,4,0,70,179,5,70,0,90
100,4,0,50,64,3,36,0,50
100,4,0,50,70,3,150,0,70
100,4,0,50,70,7,276,0,130
100,4,0,50,50,3,110,0,64
100,4,0,50,70,4,220,0,150
100,4,0,70,64,4,70,0,70
100,4,0,50,220,4,146,0,30
100,4,0,70,70,5,110,0,92
100,4,0,50,64,6,70,0,130
100,4,0,70,70,1,90,0,50
100,4,0,50,50,5,70,0,50
100,4,0,22,90,4,90,0,70
100,4,0,50,70,5,110,0,170
100,4,0,70,70,6,110,0,70
100,4,0,70,70,4,36,0,90
100,4,0,26,130,3,70,0,130
100,4,0,70,38,4,70,0,70
100,4,0,70,90,5,50,0,150
100,4,0,50,64,3,50,0,70
100,4,0,30,50,3,50,0,70
100,4,0,70,150,6,70,0,130
100,4,0,50,92,3,50,0,90
100,4,0,70,110,4,70,0,50
100,4,0,70,64,3,70,0,92
100,4,0,36,70,4,90,0,63
100,4,0,70,70,5,110,0,90
100,4,0,30,50,6,70,0,207
100,4,0,50,70,5,70,0,70
100,4,0,30,50,5,90,0,50
100,4,0,50,50,4,90,0,64
100,4,0,50,36,6,57,0,238
100,4,0,50,70,4,50,0,144
100,4,0,70,70,4,70,0,50
100,4,0,36,70,5,70,0,110
100,4,0,70,30,7,30,0,70
100,4,0,50,110,8,70,0,50
100,4,0,70,50,3,70,0,70
100,4,0,36,70,9,70,0,70
100,4,0,50,50,4,70,0,70
100,4,0,50,70,3,70,0,70
100,4,0,70,36,3,140,0,64
100,4,0,50,70,3,50,0,64
100,4,0,50,30,4,70,0,70
100,4,0,50,129,3,70,0,50
100,4,0,50,70,6,70,0,36
100,4,0,70,90,6,70,0,70
100,4,0,50,110,10,70,0,50
100,4,0,50,70,2,90,0,80
100,4,0,50,50,3,50,0,70
100,4,0,50,210,6,70,0,70
100,4,0,36,70,2,498,0,106
100,4,0,36,70,3,114,0,301
100,4,0,70,90,3,70,0,140
100,4,0,50,110,5,70,0,130
100,4,0,70,78,3,50,0,64
100,4,0,70,50,4,116,0,64
100,4,0,70,70,7,50,0,70
100,4,0,70,36,5,50,0,64
100,4,0,36,70,6,320,0,206
100,4,0,70,82,3,70,0,64
100,4,0,36,50,2,50,0,114
100,4,0,70,70,5,70,0,78
100,4,0,50,170,4,70,0,110
100,4,0,50,50,6,70,0,36
100,4,0,50,70,3,70,0,50
100,4,0,50,70,5,50,0,150
100,4,0,70,30,5,70,0,130
100,4,0,70,70,5,50,0,36
100,4,0,50,64,3,70,0,64
100,4,0,50,50,3,50,0,70
100,4,0,50,50,4,90,0,142
100,4,0,70,36,6,90,0,90
100,4,0,50,70,5,130,0,50
100,4,0,36,70,7,130,0,110
100,4,0,36,50,4,50,0,70
100,4,0,70,194,4,70,0,90
100,4,0,70,70,4,70,0,50
100,4,0,50,36,2,110,0,90
100,4,0,50,90,5,70,0,70
100,4,0,50,110,2,70,0,200
100,4,0,50,50,4,70,0,130
100,4,0,50,90,3,170,0,36
100,4,0,70,58,4,70,0,70
100,4,0,50,78,3,142,0,50
100,4,0,70,70,1,90,0,70
100,4,0,50,70,3,70,0,70
100,4,0,50,38,3,50,0,90
100,4,0,36,70,1,50,0,50
100,4,0,70,50,7,70,0,70
100,4,0,50,150,11,90,0,90
100,4,0,70,64,7,70,0,85
100,4,0,50,70,7,110,0,70
100,4,0,50,70,2,50,0,70
100,4,0,50,70,4,160,0,70
100,4,0,70,70,5,50,0,70
100,4,0,30,90,7,260,0,134
100,4,0,50,50,4,50,0,50
100,4,0,36,50,4,50,0,130
100,4,0,70,50,9,50,0,70
100,4,0,70,26,3,70,0,64
100,4,0,50,130,6,90,0,80
100,4,0,70,70,4,70,0,78
100,4,0,70,92,4,50,0,70
100,4,0,70,110,3,78,0,116
100,4,0,70,252,7,90,0,130
100,4,0,70,90,3,90,0,64
100,4,0,50,70,5,90,0,70
100,4,0,70,30,7,70,0,50
100,4,0,30,70,3,50,0,36
100,4,2,30,64,6,206,0,70
100,4,0,50,16,6,90,0,50
100,4,0,50,50,4,50,0,50
100,4,0,50,90,2,70,0,70
100,4,0,26,50,2,50,0,36
100,4,0,50,70,5,70,0,110
100,4,0,70,70,5,70,0,70
100,4,0,50,244,5,64,0,90
100,4,0,70,70,4,80,0,70
100,4,0,70,50,4,70,0,110
100,4,0,50,134,5,70,0,92
100,4,0,50,50,3,70,0,50
100,4,0,70,72,3,70,0,50
100,4,0,50,70,6,240,0,70
100,4,0,70,110,3,70,0,142
100,4,0,70,50,4,142,0,110
100,4,0,36,90,2,70,0,50
100,4,0,50,64,4,110,0,110
100,4,0,50,50,2,50,0,120
100,4,0,70,50,5,70,0,130
100,4,0,70,70,2,50,0,110
100,4,0,50,50,4,110,0,78
100,4,0,50,70,3,70,0,90
100,4,0,30,70,3,70,0,36
100,4,0,36,70,6,50,0,50
100,4,0,70,70,4,70,0,70
100,4,0,70,70,2,64,0,140
100,4,0,50,30,7,70,0,70
100,4,0,50,36,4,254,0,64
100,4,0,70,70,5,70,0,110
100,4,0,70,86,5,150,0,268
100,4,0,70,70,7,70,0,70
100,4,0,50,50,3,50,0,50
100,4,0,50,130,6,70,0,36
100,4,0,70,50,7,110,0,130
100,4,0,70,50,4,36,0,64
100,4,0,50,70,4,70,0,78
100,4,0,70,110,5,70,0,207
100,4,0,36,70,5,70,0,200
100,4,0,50,36,3,22,0,36
100,4,0,50,70,5,250,0,208
100,4,0,36,50,3,50,0,70
100,4,0,50,50,7,50,0,46
100,4,0,70,50,3,50,0,110
100,4,0,70,50,6,70,0,36
100,4,0,36,70,3,240,0,70
100,4,0,50,50,3,70,0,70
100,4,0,70,70,7,70,0,70
100,4,0,36,50,3,150,0,36
100,4,0,50,70,1,130,0,130
100,4,0,50,100,7,90,0,64
100,4,0,50,100,2,90,0,210
100,4,0,70,70,4,140,0,70
100,4,0,70,110,4,70,0,70
100,4,0,70,70,3,110,0,70
100,4,0,50,110,4,90,0,50
100,4,0,50,130,3,70,0,92
100,4,0,50,50,4,50,0,70
100,4,0,50,50,4,180,0,50
100,4,0,70,110,13,50,0,70
100,4,0,36,50,3,110,0,50
100,4,0,70,70,3,130,0,170
100,4,0,36,130,4,70,0,70
100,4,0,50,50,4,70,0,26
100,4,0,50,56,4,70,0,56
100,4,0,70,70,6,50,0,70
100,4,0,70,50,5,70,0,50
100,4,0,50,64,4,50,0,50
100,4,0,50,64,5,50,0,50
100,4,0,70,70,2,50,0,50
100,4,0,50,110,4,50,0,50
100,4,0,50,170,6,70,0,70
100,4,0,70,50,4,70,0,200
100,4,0,70,70,5,70,0,36
100,4,0,70,36,6,50,0,50
100,4,0,36,50,4,46,0,158
100,4,0,36,50,5,70,0,70
100,4,0,50,70,9,50,0,168
100,4,0,50,90,4,90,0,116
100,4,0,50,90,7,70,0,190
100,4,0,70,70,7,50,0,190
100,4,0,70,50,2,70,0,130
100,4,0,50,70,3,70,0,70
100,4,0,50,92,5,121,0,92
100,4,0,70,70,9,70,0,70
100,4,0,50,50,3,70,0,122
100,4,0,50,50,3,50,0,50
100,4,0,70,36,8,90,0,36
100,4,0,36,36,4,148,0,130
100,4,0,36,70,10,110,0,110
100,4,0,70,50,4,110,0,78
100,4,0,70,70,4,70,0,50
100,4,0,50,70,2,70,0,70
100,4,0,70,50,3,70,0,110
100,4,0,70,70,8,70,0,54
100,4,0,50,70,3,70,0,70
100,4,0,36,90,2,50,0,70
100,4,0,70,80,5,70,0,50
100,4,0,50,70,7,70,0,64
100,4,0,70,70,4,113,0,150
100,4,0,50,70,6,70,0,90
100,4,0,70,50,4,50,0,50
100,4,0,30,80,5,70,0,110
100,4,0,70,50,4,70,0,70
100,4,0,50,36,3,70,0,70
100,4,2,50,90,5,190,0,30
100,4,0,70,70,7,70,0,64
100,4,0,70,90,3,36,0,50
100,4,0,70,70,5,50,0,90
100,4,0,36,70,3,70,0,70
100,4,0,70,50,2,50,0,50
100,4,0,70,70,4,150,0,110
100,4,0,50,50,5,70,0,70
100,4,0,50,36,1,70,0,90
100,4,0,50,70,6,130,0,50
100,4,0,70,70,3,92,0,30
100,4,0,50,130,4,140,0,116
100,4,0,50,246,7,280,0,70
100,4,0,50,90,4,70,0,36
100,4,0,70,90,8,50,0,50
100,4,0,50,26,3,160,0,50
100,4,0,70,230,2,70,0,50
100,4,0,70,36,7,78,0,206
100,4,0,36,70,5,70,0,70
100,4,0,36,90,5,70,0,130
100,4,0,70,64,4,50,0,50
100,4,0,70,130,4,70,0,64
100,4,0,22,36,3,50,0,50
100,4,0,70,50,3,36,0,130
100,4,0,50,30,9,130,0,106
100,4,0,50,70,3,78,0,142
100,4,0,70,50,2,36,0,50
100,4,0,50,50,3,190,0,70
100,4,2,90,194,8,50,0,50
100,4,0,70,106,9,270,0,50
100,4,0,50,50,4,130,0,50
100,4,0,70,78,6,70,0,90
100,4,0,50,150,7,70,0,150
100,4,0,50,70,4,50,0,50
100,4,0,50,36,3,70,0,50
100,4,0,36,70,2,22,0,64
100,4,0,70,70,8,50,0,130
100,4,0,50,50,2,50,0,78
100,4,0,70,50,5,70,0,70
100,4,0,50,90,2,160,0,90
100,4,0,50,70,5,70,0,142
100,4,0,50,70,4,70,0,150
100,4,0,70,156,4,50,0,70
100,4,0,70,127,4,70,0,74
100,4,0,30,70,4,90,0,70
100,4,0,70,64,3,36,0,30
100,4,0,50,170,2,110,0,99
100,4,0,50,50,4,50,0,36
100,4,0,50,70,3,436,0,90
100,4,0,70,130,5,50,0,70
100,4,0,50,110,4,50,0,50
100,4,0,70,70,3,140,0,110
100,4,0,50,90,5,70,0,78
100,4,0,30,22,3,70,0,50
100,4,0,70,50,3,70,0,70
100,4,0,70,50,8,100,0,90
100,4,0,50,50,7,50,0,92
100,4,0,70,90,3,64,0,70
100,4,0,50,110,2,50,0,116
100,4,0,36,178,5,495,0,134
100,4,0,70,70,6,70,0,36
100,4,0,70,50,7,170,0,180
100,4,0,36,70,4,50,0,155
100,4,0,70,50,1,70,0,50
100,4,0,70,140,2,70,0,50
100,4,0,50,210,9,64,0,90
100,4,0,70,50,5,70,0,56
100,4,0,50,70,5,130,0,130
100,4,0,50,70,4,90,0,64
100,4,0,70,36,4,130,0,70
100,4,0,50,70,6,70,0,50
100,4,0,70,50,4,16,0,36
100,4,0,70,70,2,70,0,50
100,4,0,26,110,4,70,0,50
100,4,0,70,90,5,70,0,50
100,4,0,70,50,7,70,0,130
100,4,0,50,50,2,50,0,50
100,4,0,50,110,6,70,0,70
100,4,0,50,70,2,130,0,130
100,4,0,30,70,3,90,0,120
100,4,0,50,70,11,36,0,50
100,4,0,70,50,2,90,0,64
100,4,0,50,36,6,50,0,64
100,4,0,36,70,3,70,0,190
100,4,0,50,30,4,64,0,130
100,4,0,22,70,3,70,0,70
100,4,0,36,50,4,110,0,70
100,4,0,70,70,3,130,0,130
100,4,0,50,90,8,70,0,90
100,4,0,70,70,2,70,0,90
100,4,0,50,90,6,70,0,64
100,4,0,50,50,3,70,0,50
100,4,0,50,70,4,50,0,64
100,4,0,50,70,3,90,0,90
100,5,0,252,82,7,252,0,252
100,5,0,132,252,7,672,0,393
100,5,0,252,252,5,252,0,392
100,5,0,132,532,3,382,0,357
100,5,0,252,348,5,322,0,252
100,5,0,182,182,5,252,0,232
100,5,0,132,182,4,252,0,282
100,5,2,322,502,8,722,0,1201
100,5,0,252,357,6,776,0,470
100,5,1,182,182,5,392,0,112
100,5,0,182,112,4,182,0,232
100,5,0,132,252,6,362,0,382
100,5,1,132,332,11,182,0,1307
100,5,0,132,287,6,252,0,282
100,5,0,182,182,5,252,0,341
100,5,0,182,182,3,252,0,252
100,5,0,252,322,8,462,0,182
100,5,0,182,532,6,182,0,332
100,5,0,60,82,6,182,0,182
100,5,0,182,462,4,252,0,132
100,5,0,252,282,7,252,0,252
100,5,0,252,322,2,631,0,82
100,5,0,182,307,7,96,0,132
100,5,0,132,132,4,1177,0,722
100,5,0,252,322,5,252,0,322
100,5,0,82,182,1,252,0,322
100,5,0,182,232,9,462,0,592
100,5,0,132,282,8,252,0,328
100,5,0,82,112,8,762,0,460
100,5,0,182,182,4,182,0,157
100,5,0,132,182,4,252,0,132
100,5,0,182,182,5,252,0,332
100,5,0,132,252,4,392,0,282
100,5,0,96,182,4,252,0,132
100,5,0,252,467,3,252,0,599
100,5,0,132,917,6,252,0,584
100,5,0,82,252,6,182,0,252
100,5,0,182,607,6,557,0,322
100,5,0,252,252,5,252,0,132
100,5,0,182,112,5,392,0,282
100,5,0,252,207,4,182,0,412
100,5,0,252,432,6,182,0,282
100,5,0,182,252,5,252,0,742
100,5,0,96,232,3,252,0,332
100,5,0,132,884,3,132,0,587
100,5,0,182,232,3,232,0,252
100,5,0,132,322,10,322,0,252
100,5,0,252,393,3,252,0,132
100,5,0,182,282,3,512,0,360
100,5,0,252,332,4,182,0,252
100,5,0,252,462,2,182,0,252
100,5,0,252,252,4,602,0,1132
100,5,0,112,392,8,602,0,602
100,5,0,112,322,7,132,0,182
100,5,0,96,672,5,252,0,330
100,5,0,82,182,3,182,0,182
100,5,0,182,82,2,168,0,182
100,5,0,82,462,7,322,0,392
100,5,0,252,252,5,282,0,182
100,5,0,132,502,3,182,0,182
100,5,0,112,132,5,322,0,557
100,5,0,132,182,3,432,0,432
100,5,0,132,232,5,252,0,182
100,5,0,182,252,3,287,0,542
100,5,0,96,112,5,252,0,1432
100,5,0,182,1022,10,232,0,332
100,5,0,132,132,2,150,0,360
100,5,1,182,252,4,382,0,567
100,5,0,132,212,4,322,0,132
100,5,0,112,182,3,232,0,182
100,5,0,112,252,5,182,0,407
100,5,0,112,462,4,182,0,462
100,5,0,252,182,5,182,0,392
100,5,0,82,332,3,682,0,282
100,5,0,182,182,3,182,0,132
100,5,0,132,207,2,182,0,232
100,5,1,182,182,10,182,0,112
100,5,0,132,392,3,112,0,132
100,5,0,182,182,2,252,0,392
100,5,0,182,182,4,182,0,168
100,5,0,132,742,5,392,0,532
100,5,0,132,392,1,252,0,252
100,5,0,252,112,7,532,0,182
100,5,0,82,182,9,392,0,612
100,5,0,182,172,5,252,0,182
100,5,0,132,282,5,287,0,182
100,5,0,132,112,6,322,0,602
100,5,0,182,82,4,182,0,332
100,5,0,132,287,3,489,0,592
100,5,0,182,322,4,322,0,132
100,5,0,182,96,7,252,0,512
100,5,2,252,112,4,252,0,232
100,5,0,252,168,6,182,0,462
100,5,0,82,187,5,592,0,60
100,5,0,182,282,2,282,0,252
100,5,0,182,1780,8,252,0,632
100,5,0,182,832,3,392,0,928
100,5,0,82,497,4,252,0,357
100,5,0,132,252,4,252,0,252
100,5,0,132,112,4,182,0,204
100,5,0,252,392,5,252,0,462
100,5,0,112,96,4,592,0,690
100,5,0,132,516,7,382,0,182
100,5,0,182,252,4,457,0,182
100,5,0,182,96,5,252,0,412
100,5,0,252,252,4,252,0,612
100,5,0,252,182,4,182,0,232
100,5,0,252,182,6,432,0,658
100,5,0,132,182,3,322,0,592
100,5,0,70,322,5,322,0,182
100,5,0,182,132,5,232,0,322
100,5,1,132,1147,3,322,0,392
100,5,0,252,132,6,182,0,252
100,5,0,252,427,6,322,0,722
100,5,0,252,532,4,407,0,182
100,5,0,82,1105,6,182,0,182
100,5,0,182,602,8,906,0,148
100,5,0,182,392,5,322,0,168
100,5,0,132,322,3,282,0,82
100,5,0,132,182,4,182,0,182
100,5,0,252,392,5,232,0,502
100,5,1,252,392,6,382,0,182
100,5,0,132,432,3,392,0,182
100,5,0,132,182,5,392,0,392
100,5,0,252,322,7,917,0,232
100,5,0,112,157,3,132,0,96
100,5,0,252,182,4,252,0,488
100,5,0,252,82,4,584,0,132
100,5,0,112,182,6,252,0,407
100,5,0,252,482,2,132,0,82
100,5,0,182,322,2,182,0,182
100,5,2,182,112,5,112,0,142
100,5,0,112,82,5,252,0,132
100,5,0,182,132,7,252,0,252
100,5,0,182,462,4,282,0,182
100,5,0,182,182,7,182,0,182
100,5,0,132,252,3,132,0,182
100,5,0,182,232,3,182,0,282
100,5,0,182,232,5,182,0,252
100,5,0,132,96,6,182,0,252
100,5,0,52,357,4,182,0,132
100,5,0,132,252,4,132,0,212
100,5,0,182,62,7,252,0,282
100,5,0,82,532,4,252,0,82
100,5,0,62,168,4,182,0,282
100,5,0,96,252,7,232,0,252
100,5,0,182,252,3,154,0,154
100,5,0,182,168,3,182,0,282
100,5,0,182,322,4,252,0,182
100,5,0,132,112,6,882,0,82
100,5,0,252,252,2,182,0,182
100,5,2,132,392,4,182,0,60
100,5,0,182,182,6,392,0,612
100,5,0,132,322,5,457,0,182
100,5,0,252,182,4,887,0,360
100,5,0,82,462,4,322,0,392
100,5,0,62,252,4,182,0,252
100,5,0,182,272,10,182,0,332
100,5,0,252,322,7,182,0,132
100,5,0,182,182,3,517,0,232
100,5,0,132,182,4,392,0,182
100,5,0,132,547,4,637,0,392
100,5,0,252,252,6,252,0,132
100,5,0,182,322,3,592,0,262
100,5,0,182,112,10,252,0,182
100,5,0,182,182,8,532,0,240
100,5,0,182,502,4,382,0,240
100,5,0,252,168,6,322,0,252
100,5,0,132,182,5,462,0,412
100,5,0,252,392,4,252,0,502
100,5,0,252,392,7,232,0,462
100,5,0,112,322,8,132,0,357
100,5,0,60,392,3,132,0,252
100,5,0,182,46,5,282,0,112
100,5,0,82,715,3,252,0,252
100,5,0,182,392,3,392,0,532
100,5,0,82,282,3,182,0,182
100,5,0,182,182,8,182,0,362
100,5,0,252,232,5,332,0,132
100,5,0,182,252,4,392,0,182
100,5,0,96,332,5,777,0,832
100,5,0,182,182,4,132,0,132
100,5,0,182,602,2,432,0,577
100,5,0,132,252,5,322,0,747
100,5,0,252,252,7,252,0,438
100,5,0,132,392,7,357,0,322
100,5,0,182,322,4,287,0,367
100,5,0,182,204,6,182,0,182
100,5,0,82,392,8,532,0,182
100,5,0,182,322,3,132,0,182
100,5,0,182,252,5,252,0,462
100,5,0,182,182,5,252,0,287
100,5,0,182,644,3,612,0,82
100,5,0,182,607,4,112,0,182
100,5,0,252,322,4,507,0,182
100,5,0,252,322,8,252,0,612
100,5,0,182,1038,4,182,0,182
100,5,0,112,462,5,232,0,412
100,5,0,252,252,4,467,0,207
100,5,0,182,132,5,252,0,252
100,5,0,112,182,5,707,0,438
100,5,0,62,182,5,287,0,584
100,5,0,182,182,3,427,0,917
100,5,0,132,252,5,182,0,182
100,5,0,182,372,12,322,0,252
100,5,0,252,232,6,112,0,132
100,5,0,252,182,3,182,0,182
100,5,0,112,502,8,132,0,252
100,5,0,132,82,3,282,0,232
100,5,0,182,1047,4,532,0,1527
100,5,0,252,112,5,252,0,252
100,5,0,96,282,7,412,0,382
100,5,0,182,82,6,182,0,132
100,5,0,132,132,2,438,0,424
100,5,0,182,252,4,502,0,182
100,5,0,182,252,3,322,0,322
100,5,0,96,232,3,252,0,252
100,5,0,132,182,5,182,0,252
100,5,0,252,252,3,252,0,232
100,5,0,182,182,4,182,0,392
100,5,0,112,182,3,252,0,322
100,5,0,252,322,7,887,0,602
100,5,0,82,297,3,96,0,132
100,5,0,252,182,4,252,0,392
100,5,0,132,252,6,532,0,252
100,5,0,132,424,8,182,0,637
100,5,0,182,322,10,342,0,392
100,5,0,252,182,3,322,0,232
100,5,0,182,502,5,132,0,182
100,5,0,182,532,3,252,0,252
100,5,0,252,392,4,182,0,182
100,5,0,132,252,5,742,0,182
100,5,0,182,232,3,252,0,322
100,5,0,132,132,7,182,0,382
100,5,0,132,567,4,457,0,132
100,5,0,182,252,6,232,0,96
100,5,0,182,252,3,332,0,112
100,5,0,182,392,11,182,0,428
100,5,0,182,232,4,182,0,392
100,5,0,132,132,3,182,0,182
100,5,0,252,252,4,252,0,502
100,5,0,132,557,6,232,0,252
100,5,0,132,252,4,567,0,482
100,5,0,252,182,4,182,0,322
100,5,0,182,182,5,182,0,322
100,5,0,182,232,6,182,0,332
100,5,0,182,182,4,182,0,132
100,5,0,132,182,4,132,0,110
100,5,0,182,252,7,682,0,1132
100,5,0,182,252,6,252,0,232
100,5,0,182,182,4,332,0,462
100,5,0,182,182,2,322,0,252
100,5,0,182,547,5,392,0,732
100,5,0,182,287,3,252,0,502
100,5,0,252,182,5,392,0,532
100,5,0,252,182,6,252,0,497
100,5,0,182,357,3,182,0,557
100,5,0,132,132,4,782,0,332
100,5,0,182,132,2,322,0,252
100,5,0,112,96,3,182,0,332
100,5,0,252,252,3,502,0,207
100,5,0,182,182,7,607,0,357
100,5,0,252,252,7,182,0,252
100,5,0,182,392,8,592,0,232
100,5,0,132,46,3,322,0,168
100,5,0,132,252,4,648,0,207
100,5,0,182,252,4,182,0,182
100,5,0,252,252,4,392,0,182
100,5,0,96,182,4,392,0,282
100,5,0,182,252,4,252,0,262
100,5,0,182,132,6,252,0,182
100,5,0,182,252,5,407,0,240
100,5,0,252,282,8,182,0,462
100,5,0,252,182,6,392,0,592
100,5,0,132,457,5,322,0,252
100,5,0,182,182,4,252,0,392
100,5,0,252,252,8,252,0,1308
100,5,0,252,322,4,252,0,462
100,5,0,182,182,3,252,0,282
100,5,0,252,360,5,637,0,232
100,5,0,252,322,5,252,0,96
100,5,0,132,252,8,392,0,182
100,5,0,132,232,6,252,0,322
100,5,0,182,412,4,322,0,637
100,5,0,182,252,3,462,0,602
100,5,0,182,168,3,182,0,438
100,5,0,82,647,4,252,0,282
100,5,2,252,252,4,182,0,232
100,5,0,182,322,3,182,0,96
100,5,0,132,182,4,132,0,232
100,5,0,182,168,6,322,0,252
100,5,0,182,182,5,777,0,392
100,5,0,38,252,5,282,0,772
100,5,0,182,360,3,516,0,322
100,5,0,182,392,4,252,0,482
100,5,0,182,182,6,594,0,637
100,5,0,252,232,4,296,0,168
100,5,0,182,207,5,252,0,252
100,5,0,182,232,3,252,0,692
100,5,0,252,462,5,252,0,1367
100,5,0,182,132,3,654,0,438
100,5,0,132,252,9,252,0,182
100,5,0,132,182,3,322,0,252
100,5,0,96,182,4,182,0,132
100,5,0,182,212,4,637,0,392
100,5,0,252,392,4,182,0,182
100,5,1,96,182,6,182,0,232
100,5,1,132,252,2,612,0,322
100,5,0,132,332,3,392,0,182
100,5,0,252,252,4,252,0,252
100,5,0,182,182,7,252,0,252
100,5,0,182,182,4,252,0,412
100,5,0,182,457,4,182,0,112
100,5,0,182,168,3,462,0,332
100,5,0,132,502,2,202,0,96
100,5,0,252,382,4,182,0,252
100,5,0,252,132,7,112,0,252
100,5,0,96,232,5,902,0,462
100,5,0,182,607,3,357,0,392
100,5,0,182,497,2,252,0,532
100,5,0,182,182,5,322,0,322
